unix_ts,type,longitude,latitude,message
1582357987,Accident,103.9612406,1.360069509,(22/2)15:27 Accident on TPE (towards SLE) after Tampines Ave 7 Exit. Avoid lane 3.
1582358107,Accident,103.9612406,1.360069509,(22/2)15:27 Accident on TPE (towards SLE) after Tampines Ave 7 Exit. Avoid lane 3.
1582358227,Accident,103.9612406,1.360069509,(22/2)15:27 Accident on TPE (towards SLE) after Tampines Ave 7 Exit. Avoid lane 3.
1582358347,Accident,103.9612406,1.360069509,(22/2)15:27 Accident on TPE (towards SLE) after Tampines Ave 7 Exit. Avoid lane 3.
1582358467,Accident,103.9612406,1.360069509,(22/2)15:27 Accident on TPE (towards SLE) after Tampines Ave 7 Exit. Avoid lane 3.
1582358587,Accident,103.9612406,1.360069509,(22/2)15:27 Accident on TPE (towards SLE) after Tampines Ave 7 Exit. Avoid lane 3.
1582358707,Vehicle breakdown,103.8404008,1.32882443,(22/2)16:01 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1.
1582358707,Accident,103.9612406,1.360069509,(22/2)15:27 Accident on TPE (towards SLE) after Tampines Ave 7 Exit. Avoid lane 3.
1582358827,Vehicle breakdown,103.8404008,1.32882443,(22/2)16:01 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1.
1582358827,Accident,103.9612406,1.360069509,(22/2)15:27 Accident on TPE (towards SLE) after Tampines Ave 7 Exit. Avoid lane 3.
1582358947,Vehicle breakdown,103.8404008,1.32882443,(22/2)16:01 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1.
1582358947,Accident,103.9612406,1.360069509,(22/2)15:27 Accident on TPE (towards SLE) after Tampines Ave 7 Exit. Avoid lane 3.
1582359067,Vehicle breakdown,103.8404008,1.32882443,(22/2)16:01 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1.
1582359067,Accident,103.9612406,1.360069509,(22/2)15:27 Accident on TPE (towards SLE) after Tampines Ave 7 Exit. Avoid lane 3.
1582359187,Vehicle breakdown,103.8404008,1.32882443,(22/2)16:01 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1.
1582359187,Accident,103.9612406,1.360069509,(22/2)15:27 Accident on TPE (towards SLE) after Tampines Ave 7 Exit. Avoid lane 3.
1582359307,Vehicle breakdown,103.8404008,1.32882443,(22/2)16:01 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1.
1582359427,Vehicle breakdown,103.8404008,1.32882443,(22/2)16:01 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1.
1582359547,Vehicle breakdown,103.8404008,1.32882443,(22/2)16:01 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1.
1582359667,Vehicle breakdown,103.8404008,1.32882443,(22/2)16:01 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1.
1582359787,Vehicle breakdown,103.8404008,1.32882443,(22/2)16:01 Vehicle breakdown on PIE (towards Changi Airport) before Toa Payoh Lor 1.
1582360267,Vehicle breakdown,103.9229182,1.333932459,(22/2)16:26 Vehicle breakdown on PIE (towards Tuas) after Bedok North Avenue 3 exit.
1582360387,Vehicle breakdown,103.9229182,1.333932459,(22/2)16:28 Vehicle breakdown on PIE (towards Tuas) after Bedok North Avenue 3 exit.
1582360987,Accident,103.84612,1.283577837,(22/2)16:39 Accident on Cross Street near Cross Street/South Bridge Road Junction.
1582361107,Vehicle breakdown,103.8568482,1.354481852,(22/2)16:41 Vehicle breakdown on CTE (towards SLE) after AMK Ave 1 Exit. Avoid lane 1.
1582361107,Accident,103.84612,1.283577837,(22/2)16:39 Accident on Cross Street near Cross Street/South Bridge Road Junction.
1582361227,Vehicle breakdown,103.8568482,1.354481852,(22/2)16:41 Vehicle breakdown on CTE (towards SLE) after AMK Ave 1 Exit. Avoid lane 1.
1582361227,Accident,103.84612,1.283577837,(22/2)16:39 Accident on Cross Street near Cross Street/South Bridge Road Junction.
1582361347,Vehicle breakdown,103.8568482,1.354481852,(22/2)16:41 Vehicle breakdown on CTE (towards SLE) after AMK Ave 1 Exit. Avoid lane 1.
1582361347,Accident,103.84612,1.283577837,(22/2)16:39 Accident on Cross Street near Cross Street/South Bridge Road Junction.
1582361467,Accident,103.84612,1.283577837,(22/2)16:39 Accident on Cross Street near Cross Street/South Bridge Road Junction.
1582361587,Accident,103.84612,1.283577837,(22/2)16:39 Accident on Cross Street near Cross Street/South Bridge Road Junction.
1582361707,Accident,103.84612,1.283577837,(22/2)16:39 Accident on Cross Street near Cross Street/South Bridge Road Junction.
1582361827,Accident,103.84612,1.283577837,(22/2)16:39 Accident on Cross Street near Cross Street/South Bridge Road Junction.
1582361947,Accident,103.84612,1.283577837,(22/2)16:39 Accident on Cross Street near Cross Street/South Bridge Road Junction.
1582362067,Vehicle breakdown,103.7724254,1.406179039,(22/2)16:57 Vehicle breakdown on BKE (towards Woodlands) at Mandai Rd Exit.
1582362067,Accident,103.84612,1.283577837,(22/2)16:39 Accident on Cross Street near Cross Street/South Bridge Road Junction.
1582362187,Vehicle breakdown,103.7724254,1.406179039,(22/2)16:57 Vehicle breakdown on BKE (towards Woodlands) at Mandai Rd Exit.
1582362187,Accident,103.84612,1.283577837,(22/2)16:39 Accident on Cross Street near Cross Street/South Bridge Road Junction.
1582362307,Vehicle breakdown,103.7724254,1.406179039,(22/2)16:57 Vehicle breakdown on BKE (towards Woodlands) at Mandai Rd Exit.
1582362307,Accident,103.84612,1.283577837,(22/2)16:39 Accident on Cross Street near Cross Street/South Bridge Road Junction.
1582362427,Vehicle breakdown,103.7724254,1.406179039,(22/2)16:57 Vehicle breakdown on BKE (towards Woodlands) at Mandai Rd Exit.
1582362427,Accident,103.84612,1.283577837,(22/2)16:39 Accident on Cross Street near Cross Street/South Bridge Road Junction.
1582362547,Vehicle breakdown,103.7724254,1.406179039,(22/2)16:57 Vehicle breakdown on BKE (towards Woodlands) at Mandai Rd Exit.
1582362547,Accident,103.84612,1.283577837,(22/2)16:39 Accident on Cross Street near Cross Street/South Bridge Road Junction.
1582362667,Vehicle breakdown,103.7724254,1.406179039,(22/2)16:57 Vehicle breakdown on BKE (towards Woodlands) at Mandai Rd Exit.
1582362667,Accident,103.84612,1.283577837,(22/2)16:39 Accident on Cross Street near Cross Street/South Bridge Road Junction.
1582362787,Vehicle breakdown,103.7724254,1.406179039,(22/2)16:57 Vehicle breakdown on BKE (towards Woodlands) at Mandai Rd Exit.
1582362787,Accident,103.84612,1.283577837,(22/2)16:39 Accident on Cross Street near Cross Street/South Bridge Road Junction.
1582362907,Vehicle breakdown,103.7724254,1.406179039,(22/2)16:57 Vehicle breakdown on BKE (towards Woodlands) at Mandai Rd Exit.
1582362907,Accident,103.84612,1.283577837,(22/2)16:39 Accident on Cross Street near Cross Street/South Bridge Road Junction.
1582363027,Vehicle breakdown,103.6851764,1.341929856,(22/2)17:14 Vehicle breakdown on PIE (towards Changi Airport) before Pioneer Rd Nth.
1582363027,Vehicle breakdown,103.7724254,1.406179039,(22/2)16:57 Vehicle breakdown on BKE (towards Woodlands) at Mandai Rd Exit.
1582363027,Accident,103.84612,1.283577837,(22/2)16:39 Accident on Cross Street near Cross Street/South Bridge Road Junction.
1582363147,Vehicle breakdown,103.6851764,1.341929856,(22/2)17:14 Vehicle breakdown on PIE (towards Changi Airport) before Pioneer Rd Nth.
1582363147,Vehicle breakdown,103.7724254,1.406179039,(22/2)16:57 Vehicle breakdown on BKE (towards Woodlands) at Mandai Rd Exit.
1582363147,Accident,103.84612,1.283577837,(22/2)16:39 Accident on Cross Street near Cross Street/South Bridge Road Junction.
1582363267,Vehicle breakdown,103.6851764,1.341929856,(22/2)17:14 Vehicle breakdown on PIE (towards Changi Airport) before Pioneer Rd Nth.
1582363267,Vehicle breakdown,103.7724254,1.406179039,(22/2)16:57 Vehicle breakdown on BKE (towards Woodlands) at Mandai Rd Exit.
1582363387,Vehicle breakdown,103.6851764,1.341929856,(22/2)17:14 Vehicle breakdown on PIE (towards Changi Airport) before Pioneer Rd Nth.
1582363387,Vehicle breakdown,103.7724254,1.406179039,(22/2)16:57 Vehicle breakdown on BKE (towards Woodlands) at Mandai Rd Exit.
1582363507,Vehicle breakdown,103.6851764,1.341929856,(22/2)17:14 Vehicle breakdown on PIE (towards Changi Airport) before Pioneer Rd Nth.
1582363507,Vehicle breakdown,103.7724254,1.406179039,(22/2)16:57 Vehicle breakdown on BKE (towards Woodlands) at Mandai Rd Exit.
1582363627,Vehicle breakdown,103.6851764,1.341929856,(22/2)17:14 Vehicle breakdown on PIE (towards Changi Airport) before Pioneer Rd Nth.
1582363627,Vehicle breakdown,103.7724254,1.406179039,(22/2)16:57 Vehicle breakdown on BKE (towards Woodlands) at Mandai Rd Exit.
1582363747,Vehicle breakdown,103.6851764,1.341929856,(22/2)17:14 Vehicle breakdown on PIE (towards Changi Airport) before Pioneer Rd Nth.
1582363747,Vehicle breakdown,103.7724254,1.406179039,(22/2)16:57 Vehicle breakdown on BKE (towards Woodlands) at Mandai Rd Exit.
1582363867,Vehicle breakdown,103.6851764,1.341929856,(22/2)17:14 Vehicle breakdown on PIE (towards Changi Airport) before Pioneer Rd Nth.
1582363867,Vehicle breakdown,103.7724254,1.406179039,(22/2)16:57 Vehicle breakdown on BKE (towards Woodlands) at Mandai Rd Exit.
1582363987,Vehicle breakdown,103.6851764,1.341929856,(22/2)17:14 Vehicle breakdown on PIE (towards Changi Airport) before Pioneer Rd Nth.
1582363987,Vehicle breakdown,103.7724254,1.406179039,(22/2)16:57 Vehicle breakdown on BKE (towards Woodlands) at Mandai Rd Exit.
1582364107,Vehicle breakdown,103.8584504,1.361294312,(22/2)17:31 Vehicle breakdown on CTE (towards SLE) before AMK Ave 3 Exit.
1582364107,Vehicle breakdown,103.8284876,1.393001096,(22/2)17:30 Vehicle breakdown on SLE (towards BKE) after Lentor Ave Exit.
1582364107,Vehicle breakdown,103.6851764,1.341929856,(22/2)17:14 Vehicle breakdown on PIE (towards Changi Airport) before Pioneer Rd Nth.
1582364107,Vehicle breakdown,103.7724254,1.406179039,(22/2)16:57 Vehicle breakdown on BKE (towards Woodlands) at Mandai Rd Exit.
1582364227,Vehicle breakdown,103.8584504,1.361294312,(22/2)17:31 Vehicle breakdown on CTE (towards SLE) before AMK Ave 3 Exit.
1582364227,Vehicle breakdown,103.8284876,1.393001096,(22/2)17:30 Vehicle breakdown on SLE (towards BKE) after Lentor Ave Exit.
1582364227,Vehicle breakdown,103.6851764,1.341929856,(22/2)17:14 Vehicle breakdown on PIE (towards Changi Airport) before Pioneer Rd Nth.
1582364347,Vehicle breakdown,103.8584504,1.361294312,(22/2)17:31 Vehicle breakdown on CTE (towards SLE) before AMK Ave 3 Exit.
1582364347,Vehicle breakdown,103.8284876,1.393001096,(22/2)17:30 Vehicle breakdown on SLE (towards BKE) after Lentor Ave Exit.
1582364347,Vehicle breakdown,103.6851764,1.341929856,(22/2)17:14 Vehicle breakdown on PIE (towards Changi Airport) before Pioneer Rd Nth.
1582364467,Vehicle breakdown,103.8584504,1.361294312,(22/2)17:31 Vehicle breakdown on CTE (towards SLE) before AMK Ave 3 Exit.
1582364467,Vehicle breakdown,103.8284876,1.393001096,(22/2)17:30 Vehicle breakdown on SLE (towards BKE) after Lentor Ave Exit.
1582364467,Vehicle breakdown,103.6851764,1.341929856,(22/2)17:14 Vehicle breakdown on PIE (towards Changi Airport) before Pioneer Rd Nth.
1582364587,Vehicle breakdown,103.8584504,1.361294312,(22/2)17:31 Vehicle breakdown on CTE (towards SLE) before AMK Ave 3 Exit.
1582364587,Vehicle breakdown,103.8284876,1.393001096,(22/2)17:30 Vehicle breakdown on SLE (towards BKE) after Lentor Ave Exit.
1582364587,Vehicle breakdown,103.6851764,1.341929856,(22/2)17:14 Vehicle breakdown on PIE (towards Changi Airport) before Pioneer Rd Nth.
1582364707,Vehicle breakdown,103.8584504,1.361294312,(22/2)17:31 Vehicle breakdown on CTE (towards SLE) before AMK Ave 3 Exit.
1582364707,Vehicle breakdown,103.8284876,1.393001096,(22/2)17:30 Vehicle breakdown on SLE (towards BKE) after Lentor Ave Exit.
1582364707,Vehicle breakdown,103.6851764,1.341929856,(22/2)17:14 Vehicle breakdown on PIE (towards Changi Airport) before Pioneer Rd Nth.
1582364827,Vehicle breakdown,103.8584504,1.361294312,(22/2)17:31 Vehicle breakdown on CTE (towards SLE) before AMK Ave 3 Exit.
1582364827,Vehicle breakdown,103.8284876,1.393001096,(22/2)17:30 Vehicle breakdown on SLE (towards BKE) after Lentor Ave Exit.
1582364947,Vehicle breakdown,103.8584504,1.361294312,(22/2)17:31 Vehicle breakdown on CTE (towards SLE) before AMK Ave 3 Exit.
1582365067,Vehicle breakdown,103.8377153,1.395263346,(22/2)17:48 Vehicle breakdown on SLE (towards BKE) before Lentor Ave Exit. Avoid lane 5.
1582365187,Vehicle breakdown,103.8377153,1.395263346,(22/2)17:48 Vehicle breakdown on SLE (towards BKE) before Lentor Ave Exit. Avoid lane 5.
1582365307,Vehicle breakdown,103.8377153,1.395263346,(22/2)17:48 Vehicle breakdown on SLE (towards BKE) before Lentor Ave Exit. Avoid lane 5.
1582365427,Vehicle breakdown,103.8377153,1.395263346,(22/2)17:48 Vehicle breakdown on SLE (towards BKE) before Lentor Ave Exit. Avoid lane 5.
1582365547,Vehicle breakdown,103.8377153,1.395263346,(22/2)17:48 Vehicle breakdown on SLE (towards BKE) before Lentor Ave Exit. Avoid lane 5.
1582365667,Vehicle breakdown,103.8377153,1.395263346,(22/2)17:48 Vehicle breakdown on SLE (towards BKE) before Lentor Ave Exit. Avoid lane 5.
1582367227,Vehicle breakdown,103.9700816,1.342226703,(22/2)18:22 Vehicle breakdown on PIE (towards Changi Airport) after TPE.
1582367347,Vehicle breakdown,103.9700816,1.342226703,(22/2)18:22 Vehicle breakdown on PIE (towards Changi Airport) after TPE.
1582367467,Vehicle breakdown,103.8972925,1.324364351,(22/2)18:26 Vehicle breakdown on PIE (towards Changi Airport) after Paya Lebar Rd.
1582367467,Vehicle breakdown,103.9700816,1.342226703,(22/2)18:22 Vehicle breakdown on PIE (towards Changi Airport) after TPE.
1582367587,Vehicle breakdown,103.8972925,1.324364351,(22/2)18:26 Vehicle breakdown on PIE (towards Changi Airport) after Paya Lebar Rd.
1582367587,Vehicle breakdown,103.9700816,1.342226703,(22/2)18:22 Vehicle breakdown on PIE (towards Changi Airport) after TPE.
1582367707,Vehicle breakdown,103.8972925,1.324364351,(22/2)18:26 Vehicle breakdown on PIE (towards Changi Airport) after Paya Lebar Rd.
1582367707,Vehicle breakdown,103.9700816,1.342226703,(22/2)18:22 Vehicle breakdown on PIE (towards Changi Airport) after TPE.
1582367827,Vehicle breakdown,103.8972925,1.324364351,(22/2)18:26 Vehicle breakdown on PIE (towards Changi Airport) after Paya Lebar Rd.
1582367827,Vehicle breakdown,103.9700816,1.342226703,(22/2)18:22 Vehicle breakdown on PIE (towards Changi Airport) after TPE.
1582367947,Vehicle breakdown,103.8972925,1.324364351,(22/2)18:26 Vehicle breakdown on PIE (towards Changi Airport) after Paya Lebar Rd.
1582367947,Vehicle breakdown,103.9700816,1.342226703,(22/2)18:22 Vehicle breakdown on PIE (towards Changi Airport) after TPE.
1582368067,Vehicle breakdown,103.8972925,1.324364351,(22/2)18:26 Vehicle breakdown on PIE (towards Changi Airport) after Paya Lebar Rd.
1582368067,Vehicle breakdown,103.9700816,1.342226703,(22/2)18:22 Vehicle breakdown on PIE (towards Changi Airport) after TPE.
1582368187,Vehicle breakdown,103.8972925,1.324364351,(22/2)18:26 Vehicle breakdown on PIE (towards Changi Airport) after Paya Lebar Rd.
1582368187,Vehicle breakdown,103.9700816,1.342226703,(22/2)18:22 Vehicle breakdown on PIE (towards Changi Airport) after TPE.
1582368307,Vehicle breakdown,103.8794186,1.295624139,(22/2)18:41 Vehicle breakdown on ECP (towards Changi Airport) after Fort Rd Exit.
1582368307,Vehicle breakdown,103.8972925,1.324364351,(22/2)18:26 Vehicle breakdown on PIE (towards Changi Airport) after Paya Lebar Rd.
1582368307,Vehicle breakdown,103.9700816,1.342226703,(22/2)18:22 Vehicle breakdown on PIE (towards Changi Airport) after TPE.
1582368427,Accident,103.8710548,1.326018957,(22/2)18:44 Accident on PIE (towards Changi Airport) at Kallang Way Exit.
1582368427,Vehicle breakdown,103.8794186,1.295624139,(22/2)18:41 Vehicle breakdown on ECP (towards Changi Airport) after Fort Rd Exit.
1582368427,Vehicle breakdown,103.8972925,1.324364351,(22/2)18:26 Vehicle breakdown on PIE (towards Changi Airport) after Paya Lebar Rd.
1582368427,Vehicle breakdown,103.9700816,1.342226703,(22/2)18:22 Vehicle breakdown on PIE (towards Changi Airport) after TPE.
1582368547,Accident,103.8710548,1.326018957,(22/2)18:44 Accident on PIE (towards Changi Airport) at Kallang Way Exit.
1582368547,Vehicle breakdown,103.8794186,1.295624139,(22/2)18:41 Vehicle breakdown on ECP (towards Changi Airport) after Fort Rd Exit.
1582368547,Vehicle breakdown,103.8972925,1.324364351,(22/2)18:26 Vehicle breakdown on PIE (towards Changi Airport) after Paya Lebar Rd.
1582368547,Vehicle breakdown,103.9700816,1.342226703,(22/2)18:22 Vehicle breakdown on PIE (towards Changi Airport) after TPE.
1582368667,Accident,103.8710548,1.326018957,(22/2)18:44 Accident on PIE (towards Changi Airport) at Kallang Way Exit.
1582368667,Vehicle breakdown,103.8794186,1.295624139,(22/2)18:41 Vehicle breakdown on ECP (towards Changi Airport) after Fort Rd Exit.
1582368667,Vehicle breakdown,103.8972925,1.324364351,(22/2)18:26 Vehicle breakdown on PIE (towards Changi Airport) after Paya Lebar Rd.
1582368667,Vehicle breakdown,103.9700816,1.342226703,(22/2)18:22 Vehicle breakdown on PIE (towards Changi Airport) after TPE.
1582368787,Accident,103.8710548,1.326018957,(22/2)18:44 Accident on PIE (towards Changi Airport) at Kallang Way Exit.
1582368787,Vehicle breakdown,103.8794186,1.295624139,(22/2)18:41 Vehicle breakdown on ECP (towards Changi Airport) after Fort Rd Exit.
1582368787,Vehicle breakdown,103.8972925,1.324364351,(22/2)18:26 Vehicle breakdown on PIE (towards Changi Airport) after Paya Lebar Rd.
1582368787,Vehicle breakdown,103.9700816,1.342226703,(22/2)18:22 Vehicle breakdown on PIE (towards Changi Airport) after TPE.
1582368907,Accident,103.8710548,1.326018957,(22/2)18:44 Accident on PIE (towards Changi Airport) at Kallang Way Exit.
1582368907,Vehicle breakdown,103.8794186,1.295624139,(22/2)18:41 Vehicle breakdown on ECP (towards Changi Airport) after Fort Rd Exit.
1582368907,Vehicle breakdown,103.8972925,1.324364351,(22/2)18:26 Vehicle breakdown on PIE (towards Changi Airport) after Paya Lebar Rd.
1582368907,Vehicle breakdown,103.9700816,1.342226703,(22/2)18:22 Vehicle breakdown on PIE (towards Changi Airport) after TPE.
1582369027,Accident,103.8710548,1.326018957,(22/2)18:44 Accident on PIE (towards Changi Airport) at Kallang Way Exit with congestion till CTE.
1582369027,Vehicle breakdown,103.8794186,1.295624139,(22/2)18:41 Vehicle breakdown on ECP (towards Changi Airport) after Fort Rd Exit.
1582369027,Vehicle breakdown,103.8972925,1.324364351,(22/2)18:26 Vehicle breakdown on PIE (towards Changi Airport) after Paya Lebar Rd.
1582369027,Vehicle breakdown,103.9700816,1.342226703,(22/2)18:22 Vehicle breakdown on PIE (towards Changi Airport) after TPE.
1582369147,Accident,103.8710548,1.326018957,(22/2)18:44 Accident on PIE (towards Changi Airport) at Kallang Way Exit with congestion till CTE.
1582369147,Vehicle breakdown,103.8794186,1.295624139,(22/2)18:41 Vehicle breakdown on ECP (towards Changi Airport) after Fort Rd Exit.
1582369147,Vehicle breakdown,103.8972925,1.324364351,(22/2)18:26 Vehicle breakdown on PIE (towards Changi Airport) after Paya Lebar Rd.
1582369147,Vehicle breakdown,103.9700816,1.342226703,(22/2)18:22 Vehicle breakdown on PIE (towards Changi Airport) after TPE.
1582369267,Accident,103.8710548,1.326018957,(22/2)18:44 Accident on PIE (towards Changi Airport) at Kallang Way Exit with congestion till CTE.
1582369267,Vehicle breakdown,103.8794186,1.295624139,(22/2)18:41 Vehicle breakdown on ECP (towards Changi Airport) after Fort Rd Exit.
1582369267,Vehicle breakdown,103.8972925,1.324364351,(22/2)18:26 Vehicle breakdown on PIE (towards Changi Airport) after Paya Lebar Rd.
1582369267,Vehicle breakdown,103.9700816,1.342226703,(22/2)18:22 Vehicle breakdown on PIE (towards Changi Airport) after TPE.
1582369387,Vehicle breakdown,103.7815027,1.359307113,(22/2)18:59 Vehicle breakdown on BKE (towards PIE) after Dairy Farm Rd Entrance.
1582369387,Accident,103.8710548,1.326018957,(22/2)18:44 Accident on PIE (towards Changi Airport) at Kallang Way Exit with congestion till CTE.
1582369387,Vehicle breakdown,103.8794186,1.295624139,(22/2)18:41 Vehicle breakdown on ECP (towards Changi Airport) after Fort Rd Exit.
1582369387,Vehicle breakdown,103.8972925,1.324364351,(22/2)18:26 Vehicle breakdown on PIE (towards Changi Airport) after Paya Lebar Rd.
1582369387,Vehicle breakdown,103.9700816,1.342226703,(22/2)18:22 Vehicle breakdown on PIE (towards Changi Airport) after TPE.
1582369507,Vehicle breakdown,103.7815027,1.359307113,(22/2)18:59 Vehicle breakdown on BKE (towards PIE) after Dairy Farm Rd Entrance.
1582369507,Accident,103.8710548,1.326018957,(22/2)18:44 Accident on PIE (towards Changi Airport) at Kallang Way Exit with congestion till CTE.
1582369507,Vehicle breakdown,103.8794186,1.295624139,(22/2)18:41 Vehicle breakdown on ECP (towards Changi Airport) after Fort Rd Exit.
1582369507,Vehicle breakdown,103.8972925,1.324364351,(22/2)18:26 Vehicle breakdown on PIE (towards Changi Airport) after Paya Lebar Rd.
1582369507,Vehicle breakdown,103.9700816,1.342226703,(22/2)18:22 Vehicle breakdown on PIE (towards Changi Airport) after TPE.
1582369627,Vehicle breakdown,103.7815027,1.359307113,(22/2)18:59 Vehicle breakdown on BKE (towards PIE) after Dairy Farm Rd Entrance.
1582369627,Accident,103.8710548,1.326018957,(22/2)18:44 Accident on PIE (towards Changi Airport) at Kallang Way Exit with congestion till CTE.
1582369627,Vehicle breakdown,103.8794186,1.295624139,(22/2)18:41 Vehicle breakdown on ECP (towards Changi Airport) after Fort Rd Exit.
1582369627,Vehicle breakdown,103.8972925,1.324364351,(22/2)18:26 Vehicle breakdown on PIE (towards Changi Airport) after Paya Lebar Rd.
1582369627,Vehicle breakdown,103.9700816,1.342226703,(22/2)18:22 Vehicle breakdown on PIE (towards Changi Airport) after TPE.
1582369747,Vehicle breakdown,103.7815027,1.359307113,(22/2)18:59 Vehicle breakdown on BKE (towards PIE) after Dairy Farm Rd Entrance.
1582369747,Accident,103.8710548,1.326018957,(22/2)18:44 Accident on PIE (towards Changi Airport) at Kallang Way Exit with congestion till CTE.
1582369747,Vehicle breakdown,103.8972925,1.324364351,(22/2)18:26 Vehicle breakdown on PIE (towards Changi Airport) after Paya Lebar Rd.
1582369747,Vehicle breakdown,103.9700816,1.342226703,(22/2)18:22 Vehicle breakdown on PIE (towards Changi Airport) after TPE.
1582369867,Vehicle breakdown,103.7815027,1.359307113,(22/2)18:59 Vehicle breakdown on BKE (towards PIE) after Dairy Farm Rd Entrance.
1582369867,Accident,103.8710548,1.326018957,(22/2)18:44 Accident on PIE (towards Changi Airport) at Kallang Way Exit with congestion till CTE.
1582369867,Vehicle breakdown,103.9700816,1.342226703,(22/2)18:22 Vehicle breakdown on PIE (towards Changi Airport) after TPE.
1582369987,Vehicle breakdown,103.7815027,1.359307113,(22/2)18:59 Vehicle breakdown on BKE (towards PIE) after Dairy Farm Rd Entrance.
1582369987,Accident,103.8710548,1.326018957,(22/2)18:44 Accident on PIE (towards Changi Airport) at Kallang Way Exit with congestion till CTE.
1582369987,Vehicle breakdown,103.9700816,1.342226703,(22/2)18:22 Vehicle breakdown on PIE (towards Changi Airport) after TPE.
1582370107,Vehicle breakdown,103.7815027,1.359307113,(22/2)18:59 Vehicle breakdown on BKE (towards PIE) after Dairy Farm Rd Entrance.
1582370107,Accident,103.8710548,1.326018957,(22/2)18:44 Accident on PIE (towards Changi Airport) at Kallang Way Exit with congestion till CTE.
1582370107,Vehicle breakdown,103.9700816,1.342226703,(22/2)18:22 Vehicle breakdown on PIE (towards Changi Airport) after TPE.
1582370227,Accident,103.8710548,1.326018957,(22/2)18:44 Accident on PIE (towards Changi Airport) at Kallang Way Exit with congestion till CTE.
1582370227,Vehicle breakdown,103.9700816,1.342226703,(22/2)18:22 Vehicle breakdown on PIE (towards Changi Airport) after TPE.
1582370347,Accident,103.8710548,1.326018957,(22/2)18:44 Accident on PIE (towards Changi Airport) at Kallang Way Exit with congestion till CTE.
1582370347,Vehicle breakdown,103.9700816,1.342226703,(22/2)18:22 Vehicle breakdown on PIE (towards Changi Airport) after TPE.
1582370467,Accident,103.8710548,1.326018957,(22/2)18:44 Accident on PIE (towards Changi Airport) at Kallang Way Exit with congestion till CTE.
1582370467,Vehicle breakdown,103.9700816,1.342226703,(22/2)18:22 Vehicle breakdown on PIE (towards Changi Airport) after TPE.
1582370587,Accident,103.8710548,1.326018957,(22/2)18:44 Accident on PIE (towards Changi Airport) at Kallang Way Exit with congestion till CTE.
1582370587,Vehicle breakdown,103.9700816,1.342226703,(22/2)18:22 Vehicle breakdown on PIE (towards Changi Airport) after TPE.
1582370707,Accident,103.8710548,1.326018957,(22/2)18:44 Accident on PIE (towards Changi Airport) at Kallang Way Exit with congestion till CTE.
1582370707,Vehicle breakdown,103.9700816,1.342226703,(22/2)18:22 Vehicle breakdown on PIE (towards Changi Airport) after TPE.
1582370827,Accident,103.8710548,1.326018957,(22/2)18:44 Accident on PIE (towards Changi Airport) at Kallang Way Exit with congestion till CTE.
1582370827,Vehicle breakdown,103.9700816,1.342226703,(22/2)18:22 Vehicle breakdown on PIE (towards Changi Airport) after TPE.
1582370947,Accident,103.8710548,1.326018957,(22/2)18:44 Accident on PIE (towards Changi Airport) at Kallang Way Exit with congestion till CTE.
1582370947,Vehicle breakdown,103.9700816,1.342226703,(22/2)18:22 Vehicle breakdown on PIE (towards Changi Airport) after TPE.
1582371067,Vehicle breakdown,103.7840989,1.356033786,(22/2)19:27 Vehicle breakdown on BKE (towards Woodlands) before Dairy Farm Rd Exit.
1582371067,Accident,103.8710548,1.326018957,(22/2)18:44 Accident on PIE (towards Changi Airport) at Kallang Way Exit with congestion till CTE.
1582371067,Vehicle breakdown,103.9700816,1.342226703,(22/2)18:22 Vehicle breakdown on PIE (towards Changi Airport) after TPE.
1582371187,Vehicle breakdown,103.7840989,1.356033786,(22/2)19:27 Vehicle breakdown on BKE (towards Woodlands) before Dairy Farm Rd Exit.
1582371187,Vehicle breakdown,103.9700816,1.342226703,(22/2)18:22 Vehicle breakdown on PIE (towards Changi Airport) after TPE.
1582371307,Vehicle breakdown,103.7840989,1.356033786,(22/2)19:27 Vehicle breakdown on BKE (towards Woodlands) before Dairy Farm Rd Exit.
1582371307,Vehicle breakdown,103.9700816,1.342226703,(22/2)18:22 Vehicle breakdown on PIE (towards Changi Airport) after TPE.
1582371427,Vehicle breakdown,103.7840989,1.356033786,(22/2)19:27 Vehicle breakdown on BKE (towards Woodlands) before Dairy Farm Rd Exit.
1582371427,Vehicle breakdown,103.9700816,1.342226703,(22/2)18:22 Vehicle breakdown on PIE (towards Changi Airport) after TPE.
1582371547,Vehicle breakdown,103.7840989,1.356033786,(22/2)19:27 Vehicle breakdown on BKE (towards Woodlands) before Dairy Farm Rd Exit.
1582371547,Vehicle breakdown,103.9700816,1.342226703,(22/2)18:22 Vehicle breakdown on PIE (towards Changi Airport) after TPE.
